company_ticker,event_date
SYK,1/27/2016
SYK,4/21/2016
SYK,7/22/2016
SYK,10/28/2016
SYK,1/25/2017
SYK,4/26/2017
SYK,7/28/2017
SYK,10/27/2017
SYK,1/30/2019
SYK,4/24/2019
SYK,7/26/2019
SYK,10/30/2019
SYK,1/29/2020
SYK,5/01/2020
SYK,7/31/2020
SYK,10/30/2020
SYY,2/02/2010
SYY,5/04/2010
SYY,8/17/2010
SYY,11/09/2010
SYY,2/08/2011
SYY,5/10/2011
SYY,8/16/2011
SYY,11/08/2011
SYY,2/07/2012
SYY,5/08/2012
SYY,8/14/2012
SYY,11/06/2012
SYY,2/05/2013
SYY,5/07/2013
SYY,8/13/2013
SYY,11/05/2013
SYY,2/04/2014
SYY,5/06/2014
SYY,8/12/2014
SYY,11/04/2014
SYY,2/03/2015
SYY,5/05/2015
SYY,8/11/2015
SYY,11/03/2015
SYY,2/02/2016
SYY,8/16/2016
SYY,11/08/2016
SYY,2/07/2017
SYY,5/09/2017
SYY,8/15/2017
SYY,11/07/2017
SYY,2/05/2019
SYY,5/07/2019
SYY,8/13/2019
SYY,11/05/2019
SYY,2/04/2020
SYY,5/06/2020
SYY,8/12/2020
SYY,11/04/2020
T,1/29/2010
T,4/22/2010
T,7/23/2010
T,10/22/2010
T,1/28/2011
T,4/21/2011
T,7/22/2011
T,10/21/2011
T,1/27/2012
T,4/25/2012
T,7/25/2012
T,10/25/2012
T,1/25/2013
T,4/24/2013
T,7/24/2013
T,10/24/2013
T,1/29/2014
T,4/23/2014
T,7/24/2014
T,4/23/2015
T,7/24/2015
T,10/23/2015
T,1/27/2016
T,4/27/2016
T,7/22/2016
T,1/26/2017
T,4/26/2017
T,7/26/2017
T,10/25/2017
T,4/26/2018
T,1/31/2019
T,4/25/2019
T,7/25/2019
T,10/29/2019
T,1/30/2020
T,4/23/2020
T,7/24/2020
TAP,2/10/2010
TAP,5/05/2010
TAP,8/04/2010
TAP,11/04/2010
TAP,2/11/2011
TAP,5/04/2011
TAP,8/03/2011
TAP,11/03/2011
TAP,2/17/2012
TAP,5/09/2012
TAP,8/08/2012
TAP,11/08/2012
TAP,2/15/2013
TAP,5/08/2013
TAP,8/07/2013
TAP,11/07/2013
TAP,2/14/2014
TAP,5/08/2014
TAP,8/07/2014
TAP,11/07/2014
TAP,2/11/2015
TAP,5/08/2015
TAP,8/07/2015
TAP,11/06/2015
TAP,2/12/2016
TAP,5/04/2016
TAP,8/03/2016
TAP,11/02/2016
TAP,2/15/2017
TAP,5/04/2017
TAP,8/03/2017
TAP,11/02/2017
TAP,2/13/2019
TAP,5/02/2019
TAP,8/01/2019
TAP,10/31/2019
TAP,2/13/2020
TAP,5/01/2020
TAP,7/31/2020
TAP,10/30/2020
TDG,2/11/2010
TDG,5/11/2010
TDG,8/11/2010
TDG,11/17/2010
TDG,2/08/2011
TDG,5/11/2011
TDG,8/10/2011
TDG,11/18/2011
TDG,2/08/2012
TDG,5/09/2012
TDG,8/08/2012
TDG,11/16/2012
TDG,2/05/2013
TDG,5/08/2013
TDY,7/23/2020
TDY,10/22/2020
TEL,1/29/2015
TER,10/22/2020
TFX,2/25/2010
TFX,4/28/2010
TFX,7/23/2010
TFX,10/27/2010
TFX,2/25/2011
TFX,4/27/2011
TFX,7/28/2011
TFX,10/26/2011
TFX,2/24/2012
TFX,5/02/2012
TFX,8/01/2012
TFX,11/01/2012
TFX,2/22/2013
TFX,5/01/2013
TFX,8/01/2013
TFX,10/31/2013
TFX,5/01/2014
TFX,7/31/2014
TFX,10/30/2014
TFX,5/01/2015
TFX,7/31/2015
TFX,10/30/2015
TFX,2/26/2016
TFX,4/29/2016
TFX,7/29/2016
TFX,10/28/2016
TFX,2/24/2017
TFX,5/05/2017
TFX,8/04/2017
TFX,11/03/2017
TFX,2/22/2019
TFX,5/03/2019
TFX,8/02/2019
TFX,11/01/2019
TFX,2/21/2020
TFX,5/01/2020
TFX,7/31/2020
TFX,10/30/2020
TIF,3/23/2010
TIF,5/28/2010
TIF,3/22/2011
TIF,11/30/2011
TIF,3/21/2012
TIF,5/25/2012
TIF,8/28/2012
TIF,11/30/2012
TIF,5/29/2013
TIF,8/28/2013
TIF,11/27/2013
TIF,5/22/2014
TIF,8/28/2014
TIF,11/26/2014
TIF,5/28/2015
TIF,8/28/2015
TIF,11/25/2015
TIF,5/26/2016
TIF,8/26/2016
TIF,11/30/2016
TIF,5/25/2017
TIF,8/25/2017
TIF,11/30/2017
TIF,6/05/2019
TIF,8/29/2019
TJX,2/25/2010
TJX,5/19/2010
TJX,8/18/2010
TJX,11/17/2010
TJX,2/24/2011
TJX,5/18/2011
TJX,8/17/2011
TJX,11/16/2011
TJX,2/23/2012
TJX,5/16/2012
TJX,8/15/2012
TJX,11/14/2012
TJX,2/28/2013
TJX,5/22/2013
TJX,8/21/2013
TJX,11/20/2013
TJX,2/27/2014
TJX,5/21/2014
TJX,8/20/2014
TJX,11/19/2014
TJX,2/26/2015
TJX,5/20/2015
TJX,8/19/2015
TJX,11/18/2015
TJX,2/25/2016
TJX,5/18/2016
TJX,8/17/2016
TJX,11/16/2016
TJX,2/23/2017
TJX,5/17/2017
TJX,11/15/2017
TJX,2/28/2019
TJX,5/22/2019
TJX,8/21/2019
TJX,11/20/2019
TJX,2/27/2020
TJX,5/22/2020
TJX,8/20/2020
TJX,11/19/2020
TMO,1/29/2010
TMO,4/28/2010
TMO,7/28/2010
TMO,10/27/2010
TMO,2/03/2011
TMO,4/27/2011
TMO,7/28/2011
TMO,10/26/2011
TMO,2/02/2012
TMO,4/25/2012
TMO,7/26/2012
TMO,10/25/2012
TMO,2/01/2013
TMO,4/25/2013
TMO,7/25/2013
TMO,10/24/2013
TMO,1/31/2014
TMO,4/24/2014
TMO,7/24/2014
TMO,10/23/2014
TMO,1/30/2015
TMO,4/23/2015
TMO,7/23/2015
TMO,10/22/2015
TMO,1/29/2016
TMO,4/29/2016
TMO,7/29/2016
TMO,10/28/2016
TMO,2/01/2017
TMO,4/27/2017
TMO,7/27/2017
TMO,10/26/2017
TMO,1/31/2019
TMO,4/25/2019
TMO,7/25/2019
TMO,10/24/2019
TMO,1/31/2020
TMO,4/23/2020
TMO,7/23/2020
TMO,10/22/2020
TPR,2/08/2019
TPR,5/10/2019
TPR,8/16/2019
TPR,11/06/2019
TPR,2/07/2020
TPR,5/01/2020
TPR,8/14/2020
TPR,10/30/2020
TSS,1/21/2010
TSS,4/21/2010
TSS,7/22/2010
TSS,10/21/2010
TSS,1/26/2011
TSS,4/27/2011
TSS,7/27/2011
TSS,10/26/2011
TSS,1/25/2012
TSS,4/25/2012
TSS,7/25/2012
TSS,10/24/2012
TSS,1/23/2013
TSS,4/24/2013
TSS,7/24/2013
TSS,10/23/2013
TSS,1/29/2014
TSS,4/23/2014
TSS,7/23/2014
TSS,10/29/2014
TSS,1/28/2015
TSS,4/29/2015
TSS,7/29/2015
TSS,10/28/2015
TSS,4/27/2016
TSS,7/27/2016
TSS,10/26/2016
TSS,1/25/2017
TSS,4/26/2017
TSS,7/26/2017
TSS,10/25/2017
TSS,4/25/2018
TWTR,7/30/2014
TWTR,10/28/2014
TWTR,2/06/2015
TWTR,4/29/2015
TWTR,7/29/2015
TWTR,10/28/2015
TWTR,2/11/2016
TWTR,4/27/2016
TWTR,7/27/2016
TWTR,10/28/2016
TWTR,2/10/2017
TWTR,4/27/2017
TWTR,7/28/2017
TWTR,4/26/2018
TWTR,2/08/2019
TWTR,4/24/2019
TWTR,10/25/2019
TWTR,2/07/2020
TWTR,5/01/2020
TWTR,7/24/2020
TWTR,10/30/2020
TXT,1/29/2010
TXT,4/23/2010
TXT,7/22/2010
TXT,10/21/2010
TXT,1/27/2011
TXT,4/21/2011
TXT,7/21/2011
TXT,10/20/2011
TXT,1/26/2012
TXT,4/19/2012
TXT,7/20/2012
TXT,10/18/2012
TXT,1/24/2013
TXT,4/18/2013
TXT,7/18/2013
TXT,1/23/2014
TXT,5/02/2014
TXT,7/17/2014
TXT,1/29/2015
TXT,4/29/2015
TXT,7/29/2015
TXT,10/28/2015
TXT,1/28/2016
TXT,4/21/2016
TXT,10/21/2016
TXT,1/26/2017
TXT,4/20/2017
TXT,7/20/2017
TXT,10/20/2017
TXT,4/19/2018
TXT,1/25/2019
TXT,4/18/2019
TXT,7/18/2019
TXT,10/18/2019
TXT,1/30/2020
TXT,5/01/2020
TXT,7/31/2020
TXT,10/30/2020
TYL,5/01/2020
TYL,7/31/2020
TYL,11/06/2020
UAA,8/02/2017
UAA,11/01/2017
UAA,2/13/2019
UAA,5/03/2019
UAA,7/31/2019
UAA,11/05/2019
UAA,2/12/2020
UAA,5/12/2020
UAL,7/22/2011
UAL,10/28/2011
UAL,1/27/2012
UAL,4/27/2012
UAL,7/27/2012
UAL,10/26/2012
UAL,1/25/2013
UAL,4/26/2013
UAL,7/26/2013
UAL,10/25/2013
UAL,1/24/2014
UAL,4/25/2014
UAL,7/25/2014
UAL,10/24/2014
UAL,1/23/2015
UAL,4/24/2015
UAL,7/24/2015
UAL,10/23/2015
UAL,1/22/2016
UAL,4/22/2016
UAL,7/21/2016
UAL,10/19/2016
UAL,1/19/2017
UAL,4/19/2017
UAL,7/20/2017
UAL,10/20/2017
UAL,4/19/2018
UAL,1/17/2019
UAL,4/18/2019
UAL,7/18/2019
UAL,10/17/2019
UAL,1/23/2020
UAL,7/23/2020
UAL,10/16/2020
UHS,4/28/2010
UHS,7/28/2010
UHS,10/29/2010
UHS,3/02/2011
UHS,4/28/2011
UHS,7/29/2011
UHS,2/29/2012
UHS,11/01/2012
UHS,10/31/2013
UHS,10/29/2014
UHS,4/29/2015
UHS,10/29/2015
UHS,4/29/2016
UHS,7/28/2016
UHS,10/28/2016
UHS,3/02/2017
UHS,4/27/2017
UHS,7/27/2017
UHS,10/27/2017
UHS,3/01/2019
UHS,2/28/2020
UHS,4/29/2020
UHS,7/29/2020
UNP,1/22/2010
UNP,4/23/2010
UNP,7/23/2010
UNP,10/22/2010
UNP,1/21/2011
UNP,4/21/2011
UNP,7/22/2011
UNP,10/21/2011
UNP,1/20/2012
UNP,4/20/2012
UNP,7/20/2012
UNP,10/19/2012
UNP,1/25/2013
UNP,4/19/2013
UNP,7/19/2013
UNP,10/18/2013
UNP,1/24/2014
UNP,7/25/2014
UNP,10/24/2014
UNP,1/23/2015
UNP,4/24/2015
UNP,7/24/2015
UNP,10/23/2015
UNP,1/22/2016
UNP,4/22/2016
UNP,7/22/2016
UNP,10/21/2016
UNP,1/20/2017
UNP,4/28/2017
UNP,10/27/2017
UNP,1/25/2019
UNP,7/19/2019
UNP,10/18/2019
UNP,1/24/2020
UNP,4/24/2020
UPS,2/03/2010
UPS,4/28/2010
UPS,7/23/2010
UPS,10/22/2010
UPS,2/02/2011
UPS,4/27/2011
UPS,7/27/2011
UPS,10/26/2011
UPS,2/01/2012
UPS,4/27/2012
UPS,7/25/2012
UPS,10/24/2012
UPS,2/01/2013
UPS,4/26/2013
UPS,7/24/2013
UPS,1/31/2014
UPS,4/25/2014
UPS,7/30/2014
UPS,4/29/2015
UPS,7/29/2015
UPS,10/28/2015
UPS,2/03/2016
UPS,4/29/2016
UPS,10/28/2016
UPS,2/01/2017
UPS,4/28/2017
UPS,7/28/2017
UPS,10/27/2017
UPS,2/01/2019
UPS,4/26/2019
UPS,7/25/2019
UPS,10/23/2019
UPS,1/31/2020
URI,7/21/2011
URI,10/20/2011
URI,1/27/2012
URI,4/19/2012
URI,7/19/2012
URI,10/18/2012
URI,1/25/2013
URI,4/18/2013
URI,7/18/2013
URI,10/18/2013
URI,1/24/2014
URI,7/18/2014
URI,10/17/2014
URI,1/23/2015
URI,4/23/2015
URI,7/24/2015
URI,10/23/2015
URI,1/29/2016
URI,4/22/2016
URI,7/22/2016
URI,10/21/2016
URI,1/27/2017
URI,4/21/2017
URI,7/21/2017
URI,10/20/2017
URI,4/20/2018
URI,1/25/2019
URI,7/19/2019
URI,10/18/2019
URI,1/31/2020
URI,5/01/2020
URI,7/31/2020
URI,10/30/2020
V,5/06/2011
V,7/28/2011
V,10/27/2011
V,2/09/2012
V,5/03/2012
V,7/26/2012
V,11/01/2012
V,2/07/2013
V,5/02/2013
V,7/25/2013
V,10/31/2013
V,1/31/2014
V,4/25/2014
V,7/25/2014
V,10/30/2014
V,1/30/2015
V,5/01/2015
V,7/24/2015
V,11/03/2015
V,1/29/2016
V,4/22/2016
V,7/22/2016
V,10/25/2016
V,2/03/2017
V,4/21/2017
V,7/21/2017
V,10/26/2017
V,4/26/2018
V,1/31/2019
V,4/25/2019
V,7/24/2019
V,10/25/2019
V,1/31/2020
V,5/01/2020
V,7/29/2020
VAR,1/28/2010
VAR,4/29/2010
VAR,7/29/2010
VAR,10/29/2010
VAR,1/27/2011
VAR,4/28/2011
VAR,7/28/2011
VAR,10/28/2011
VAR,1/26/2012
VAR,4/26/2012
VAR,7/26/2012
VAR,10/26/2012
VAR,1/24/2013
VAR,4/25/2013
VAR,7/25/2013
VAR,10/24/2013
VAR,1/23/2014
VAR,4/24/2014
VAR,7/24/2014
VAR,10/23/2014
VAR,1/29/2015
VAR,4/30/2015
VAR,7/30/2015
VAR,10/29/2015
VAR,1/28/2016
VAR,4/28/2016
VAR,7/28/2016
VAR,10/27/2016
VAR,1/26/2017
VAR,4/27/2017
VAR,7/27/2017
VAR,10/26/2017
VAR,4/26/2018
VAR,1/24/2019
VAR,4/25/2019
VAR,7/25/2019
VAR,10/24/2019
VAR,1/30/2020
VAR,5/05/2020
VFC,2/12/2010
VFC,7/23/2010
VFC,10/22/2010
VFC,2/23/2011
VFC,7/22/2011
VFC,10/25/2011
VFC,2/17/2012
VFC,7/20/2012
VFC,10/23/2012
VFC,10/22/2013
VFC,10/21/2014
VFC,10/25/2016
VFC,5/23/2019
VFC,7/25/2019
VFC,1/24/2020
VLO,1/28/2010
VLO,4/28/2010
VLO,7/28/2010
VLO,10/27/2010
VLO,1/27/2011
VLO,4/27/2011
VLO,7/27/2011
VLO,11/02/2011
VLO,2/01/2012
VLO,5/02/2012
VLO,8/01/2012
VLO,10/31/2012
VLO,1/30/2013
VLO,5/01/2013
VLO,7/24/2013
VLO,10/30/2013
VLO,1/30/2014
VLO,4/30/2014
VLO,11/05/2014
VLO,1/30/2015
VLO,4/29/2015
VLO,7/31/2015
VLO,10/29/2015
VLO,1/29/2016
VLO,5/04/2016
VLO,7/27/2016
VLO,10/26/2016
VLO,2/01/2017
VLO,4/26/2017
VLO,7/28/2017
VLO,10/27/2017
VLO,2/01/2019
VLO,4/26/2019
VLO,7/26/2019
VLO,10/25/2019
VLO,1/31/2020
VLO,4/30/2020
VLO,7/31/2020
VLO,10/23/2020
VMC,2/10/2010
VMC,5/05/2010
VMC,8/04/2010
VMC,11/03/2010
VMC,2/04/2011
VMC,5/06/2011
VMC,8/04/2011
VMC,11/04/2011
VMC,2/17/2012
VMC,4/27/2012
VMC,7/27/2012
VMC,11/09/2012
VMC,2/15/2013
VMC,5/03/2013
VMC,8/02/2013
VMC,11/05/2013
VMC,2/07/2014
VMC,5/07/2014
VMC,8/06/2014
VMC,11/05/2014
VMC,2/06/2015
VMC,5/06/2015
VMC,8/05/2015
VMC,11/04/2015
VMC,2/05/2016
VMC,5/04/2016
VMC,8/02/2016
VMC,11/03/2016
VMC,2/08/2017
VMC,5/11/2017
VMC,8/03/2017
VMC,11/03/2017
VMC,2/15/2019
VMC,5/03/2019
VMC,7/26/2019
VMC,11/07/2019
VMC,2/19/2020
VMC,5/07/2020
VMC,8/05/2020
VMC,11/06/2020
VZ,7/20/2012
VZ,10/19/2012
WAB,2/24/2010
WAB,4/28/2010
WAB,7/28/2010
WAB,10/28/2010
WAB,2/23/2011
WAB,4/27/2011
WAB,7/27/2011
WAB,10/26/2011
WAB,2/22/2012
WAB,4/25/2012
WAB,7/25/2012
WAB,10/24/2012
WAB,2/20/2013
WAB,4/25/2013
WAB,7/26/2013
WAB,10/25/2013
WAB,2/20/2014
WAB,4/24/2014
WAB,7/25/2014
WAB,10/29/2014
WAB,2/19/2015
WAB,4/23/2015
WAB,7/24/2015
WAB,10/23/2015
WAB,2/19/2016
WAB,4/27/2016
WAB,7/26/2016
WAB,10/26/2016
WAB,2/22/2017
WAB,4/26/2017
WAB,7/26/2017
WAB,10/25/2017
WAB,4/25/2018
WAB,2/26/2019
WAB,4/26/2019
WAB,7/31/2019
WAB,11/01/2019
WAB,2/19/2020
WAB,5/05/2020
WAB,7/29/2020
WAB,10/30/2020
WAT,1/27/2010
WAT,4/28/2010
WAT,7/29/2010
WAT,10/27/2010
WAT,1/26/2011
WAT,4/27/2011
WAT,7/27/2011
WAT,10/26/2011
WAT,1/25/2012
WAT,4/25/2012
WAT,7/25/2012
WAT,10/24/2012
WAT,1/23/2013
WAT,4/24/2013
WAT,7/24/2013
WAT,10/23/2013
WAT,1/29/2014
WAT,4/30/2014
WAT,7/23/2014
WAT,10/22/2014
WAT,1/27/2015
WAT,4/29/2015
WAT,7/29/2015
WAT,10/28/2015
WAT,1/27/2016
WAT,4/27/2016
WAT,7/27/2016
WAT,10/26/2016
WAT,1/25/2017
WAT,4/26/2017
WAT,7/26/2017
WAT,10/25/2017
WAT,4/25/2018
WAT,1/24/2019
WAT,4/24/2019
WAT,7/31/2019
WAT,10/28/2020
WHR,2/03/2010
WHR,4/27/2010
WHR,7/21/2010
WHR,10/28/2010
WHR,2/03/2011
WHR,4/28/2011
WHR,7/22/2011
WHR,2/02/2012
WHR,4/27/2012
WHR,7/25/2012
WHR,10/24/2012
WHR,2/01/2013
WHR,4/25/2013
WHR,10/23/2013
WHR,1/31/2014
WHR,7/24/2014
WHR,10/29/2014
WHR,2/05/2015
WHR,4/29/2015
WHR,7/23/2015
WHR,4/27/2016
WHR,10/26/2016
WHR,1/27/2017
WHR,4/26/2017
WHR,7/28/2017
WHR,10/25/2017
WHR,4/25/2018
WHR,1/30/2019
WHR,4/24/2019
WHR,7/24/2019
WHR,10/24/2019
WHR,1/29/2020
WHR,7/24/2020
WHR,10/23/2020
WMT,2/19/2010
WMT,5/18/2010
WMT,8/17/2010
WMT,11/17/2010
WMT,2/23/2011
WMT,5/17/2011
WMT,8/16/2011
WMT,11/16/2011
WMT,2/22/2012
WMT,5/17/2012
WMT,8/16/2012
WMT,11/16/2012
WMT,2/22/2013
WMT,5/16/2013
WMT,8/15/2013
WMT,11/15/2013
WMT,2/21/2014
WMT,5/15/2014
WMT,8/14/2014
WMT,11/14/2014
WMT,2/20/2015
WMT,5/19/2015
WMT,8/18/2015
WMT,11/18/2015
WMT,2/19/2016
WMT,5/19/2016
WMT,8/18/2016
WMT,11/18/2016
WMT,2/22/2017
WMT,5/18/2017
WMT,8/17/2017
WMT,11/17/2017
WMT,2/20/2019
WST,4/24/2020
WST,7/24/2020
WST,10/23/2020
WU,4/27/2011
WU,7/27/2011
WU,10/26/2011
WU,2/08/2012
WU,4/25/2012
WU,7/25/2012
WU,10/31/2012
WU,2/13/2013
WU,5/01/2013
WU,7/31/2013
XEC,2/18/2010
XEC,8/05/2010
XEC,11/04/2010
XEC,2/17/2011
XEC,8/05/2011
XEC,11/04/2011
XEC,2/16/2012
XEC,5/04/2012
XEC,8/03/2012
XEC,2/20/2013
XEC,5/08/2013
XEC,8/08/2013
XEC,11/07/2013
XEC,2/20/2014
XEC,5/08/2014
XEC,8/07/2014
XEC,11/06/2014
XEC,2/19/2015
XEC,5/06/2015
XEC,8/06/2015
XEC,11/05/2015
XEC,2/18/2016
XEC,5/06/2016
XEC,8/05/2016
XEC,11/04/2016
XEC,2/17/2017
XEC,5/11/2017
XEC,8/10/2017
XEC,11/09/2017
XEC,2/22/2019
XEC,5/10/2019
XEC,8/07/2019
XEC,11/06/2019
XEC,2/21/2020
XOM,2/02/2010
XOM,4/30/2010
XOM,7/30/2010
XOM,10/29/2010
XOM,2/01/2011
XOM,4/29/2011
XOM,7/29/2011
XOM,10/28/2011
XOM,2/01/2012
XOM,4/27/2012
XOM,7/27/2012
XOM,11/02/2012
XOM,4/26/2013
XOM,8/02/2013
XOM,11/01/2013
XOM,1/31/2014
XOM,5/02/2014
XOM,8/01/2014
XOM,2/03/2015
XOM,5/01/2015
XOM,2/03/2016
XOM,2/01/2017
XRX,1/22/2010
XRX,7/23/2010
XRX,10/22/2010
XRX,1/27/2011
XRX,10/26/2011
XRX,1/26/2012
XRX,4/24/2012
XRX,10/24/2012
XRX,1/25/2013
XRX,4/24/2013
XRX,7/26/2013
XRX,10/25/2013
XRX,4/23/2014
XRX,10/23/2014
XRX,10/27/2015
XRX,4/26/2016
XRX,2/01/2017
XRX,4/26/2017
XRX,8/02/2017
XRX,10/27/2017
XRX,1/30/2019
XRX,4/26/2019
XYL,5/04/2012
XYL,8/03/2012
XYL,11/02/2012
XYL,2/08/2013
XYL,5/01/2013
XYL,7/31/2013
XYL,10/30/2013
XYL,2/05/2014
XYL,4/30/2014
XYL,7/30/2014
XYL,10/29/2014
XYL,2/06/2015
XYL,5/01/2015
XYL,7/31/2015
XYL,10/30/2015
XYL,2/05/2016
XYL,5/04/2016
XYL,8/03/2016
XYL,11/02/2016
XYL,2/03/2017
XYL,5/03/2017
XYL,8/02/2017
XYL,11/01/2017
XYL,2/01/2019
XYL,5/03/2019
XYL,8/02/2019
XYL,11/01/2019
XYL,2/07/2020
XYL,5/06/2020
XYL,7/31/2020
XYL,10/30/2020
ZBH,1/29/2016
ZBH,4/29/2016
ZBH,7/29/2016
ZBH,11/01/2016
ZBH,2/01/2017
ZBH,4/28/2017
ZBH,7/28/2017
ZBH,11/02/2017
ZBH,11/06/2019
ZBH,2/05/2020
ZBH,5/12/2020
ZBH,8/05/2020
ZTS,8/07/2013
ZTS,11/06/2013
ZTS,2/12/2014
ZTS,5/07/2014
ZTS,8/06/2014
ZTS,11/05/2014
ZTS,2/12/2015
ZTS,5/06/2015
ZTS,8/05/2015
ZTS,11/04/2015
ZTS,2/17/2016
ZTS,5/05/2016
ZTS,8/04/2016
ZTS,11/03/2016
ZTS,2/17/2017
ZTS,5/05/2017
ZTS,8/09/2017
ZTS,11/03/2017
ZTS,2/15/2019
ZTS,5/03/2019
ZTS,8/07/2019
ZTS,11/08/2019
ZTS,2/14/2020
ZTS,5/07/2020
ZTS,8/07/2020
ZTS,11/06/2020
